50;1.22;3;88.23;135.79;28.79;0.16;0.15;391600;0,3916
50;1.22;3;88.23;135.79;28.79;0.16;0.15;396800;0,3968
50;1.22;3;88.23;135.79;28.79;0.16;0.15;427800;0,4278
50;1.22;3;88.23;135.79;28.79;0.16;0.15;389600;0,3896
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393300;0,3933
50;1.22;3;88.45;219.36;25.44;0.16;0.15;390600;0,3906
50;1.22;3;88.23;135.79;28.79;0.16;0.15;392600;0,3926
50;1.22;3;88.23;135.79;28.79;0.16;0.15;390200;0,3902
50;1.22;3;88.23;135.79;28.79;0.16;0.15;390900;0,3909
50;1.22;3;88.23;135.79;28.79;0.16;0.15;389300;0,3893
50;1.22;3;88.23;135.79;28.79;0.16;0.15;385200;0,3852
50;1.22;3;88.23;135.79;28.79;0.16;0.15;378300;0,3783
50;1.22;3;88.23;135.79;28.79;0.16;0.15;378800;0,3788
50;1.22;3;88.45;219.36;25.44;0.16;0.15;411400;0,4114
50;1.22;3;88.23;135.79;28.79;0.16;0.15;392600;0,3926
50;1.22;3;88.23;135.79;28.79;0.16;0.15;394400;0,3944
50;1.22;3;88.23;135.79;28.79;0.16;0.15;375600;0,3756
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393000;0,393
50;1.22;3;88.23;135.79;28.79;0.16;0.15;381000;0,381
50;1.22;3;88.23;135.79;28.79;0.16;0.15;390400;0,3904
50;1.22;3;88.23;135.79;28.79;0.16;0.15;379300;0,3793
50;1.22;3;88.23;135.79;28.79;0.16;0.15;376300;0,3763
50;1.22;3;88.23;135.79;28.79;0.16;0.15;376700;0,3767
50;1.22;3;88.23;135.79;28.79;0.16;0.15;377200;0,3772
50;1.22;3;88.23;135.79;28.79;0.16;0.15;377300;0,3773
50;1.22;3;88.23;135.79;28.79;0.16;0.15;419400;0,4194
50;1.22;3;88.23;135.79;28.79;0.16;0.15;378900;0,3789
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393400;0,3934
50;1.22;3;88.23;135.79;28.79;0.16;0.15;389300;0,3893
50;1.22;3;88.23;135.79;28.79;0.16;0.15;389700;0,3897
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393600;0,3936
50;1.22;3;88.23;135.79;28.79;0.16;0.15;379100;0,3791
50;1.22;4;97.59;241.21;28.79;0.14;0.13;396900;0,3969
50;1.22;3;88.45;219.36;25.44;0.16;0.15;389500;0,3895
50;1.22;3;88.23;135.79;28.79;0.16;0.15;391000;0,391
50;1.22;3;88.23;135.79;28.79;0.16;0.15;369500;0,3695
50;1.22;3;88.23;135.79;28.79;0.16;0.15;379400;0,3794
50;1.22;3;88.23;135.79;28.79;0.16;0.15;390600;0,3906
50;1.22;3;88.23;135.79;28.79;0.16;0.15;370100;0,3701
50;1.22;3;88.23;135.79;28.79;0.16;0.15;380500;0,3805
50;1.22;3;88.23;135.79;28.79;0.16;0.15;396200;0,3962
50;1.22;3;88.23;135.79;28.79;0.16;0.15;391200;0,3912
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393100;0,3931
50;1.22;3;88.23;135.79;28.79;0.16;0.15;376800;0,3768
50;1.22;3;88.23;135.79;28.79;0.16;0.15;372000;0,372
50;1.22;3;88.23;135.79;28.79;0.16;0.15;385700;0,3857
50;1.22;3;88.23;135.79;28.79;0.16;0.15;391000;0,391
50;1.22;3;88.23;135.79;28.79;0.16;0.15;392100;0,3921
50;1.22;3;88.23;135.79;28.79;0.16;0.15;370600;0,3706
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393800;0,3938
50;1.22;3;88.23;135.79;28.79;0.16;0.15;390800;0,3908
50;1.22;3;88.23;135.79;28.79;0.16;0.15;393800;0,3938
50;1.22;3;88.45;219.36;25.44;0.16;0.15;395900;0,3959
50;1.22;3;88.23;135.79;28.79;0.16;0.15;411500;0,4115
50;1.22;3;88.23;135.79;28.79;0.16;0.15;383300;0,3833
50;1.22;3;88.23;135.79;28.79;0.16;0.15;370800;0,3708
50;1.22;3;88.23;135.79;28.79;0.16;0.15;403800;0,4038
