45;1.36;5;161.6;368.01;69.36;0.13;0.15;7
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;2
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;0
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
45;1.36;5;161.6;368.01;69.36;0.13;0.15;1
