30;2.03;6;371.36;1045.77;69.36;0.37;0.38;487
30;2.03;6;371.36;1045.77;69.36;0.37;0.38;470
30;2.03;6;369.5;681.07;74.29;0.43;0.4;438
30;2.03;6;390.13;892.77;74.29;0.38;0.35;487
30;2.03;6;361.18;892.77;69.36;0.45;0.43;460
30;2.03;6;385.28;892.77;74.29;0.38;0.37;451
30;2.03;6;390.71;892.77;74.29;0.38;0.37;444
30;2.03;6;386.7;948.72;74.29;0.33;0.34;431
30;2.03;6;376.92;1045.77;69.36;0.38;0.37;472
30;2.03;6;382.0;948.72;74.29;0.34;0.35;456
30;2.03;6;391.17;766.69;74.29;0.38;0.36;438
30;2.03;6;382.61;938.04;48.97;0.33;0.35;494
30;2.03;6;369.8;948.72;69.36;0.41;0.4;448
30;2.03;6;390.71;892.77;74.29;0.38;0.37;489
30;2.03;5;369.3;892.77;74.29;0.41;0.4;450
30;2.03;6;388.77;892.77;74.29;0.34;0.34;440
30;2.03;6;378.79;1019.08;69.36;0.41;0.39;476
30;2.03;6;362.66;948.72;69.36;0.42;0.41;466
30;2.03;6;375.74;719.51;74.29;0.38;0.37;452
30;2.03;6;390.8;892.77;74.29;0.38;0.37;470
30;2.03;5;370.12;892.77;74.29;0.4;0.4;474
30;2.03;6;379.59;948.72;74.29;0.43;0.38;486
30;2.03;6;364.65;819.6;69.36;0.46;0.43;489
30;2.03;6;382.11;892.77;74.29;0.38;0.37;487
30;2.03;6;389.41;892.77;74.29;0.34;0.35;485
30;2.03;6;381.36;948.72;74.29;0.34;0.34;444
30;2.03;6;346.25;938.04;48.97;0.45;0.44;446
30;2.03;6;392.83;892.77;74.29;0.34;0.34;433
30;2.03;6;369.5;681.07;74.29;0.43;0.4;438
30;2.03;6;374.86;948.72;74.29;0.38;0.37;464
30;2.03;6;360.48;938.04;48.97;0.4;0.4;472
30;2.03;6;385.42;948.72;74.29;0.34;0.34;417
30;2.03;6;381.58;1045.77;74.29;0.34;0.35;460
