5;5.08;11.279950519062591;0.31416504881867635;0.5898593004360503[ -58.50072222222223/ 58.85194444444445 ];[ -44.833076923076916/ 18.724615384615383 ];[ -81.80570000000002/ 26.738649999999996 ];[ -59.52542424242425/ 18.844151515151516 ];[ -49.377/ 61.483000000000004 ]
5;4.57;10.923853216689318;0.2130232023275374;0.7029017462538072[ -57.19733333333335/ 59.227809523809526 ];[ -40.01258333333333/ 19.60616666666667 ];[ -63.1279/ 20.46045 ];[ -82.3751052631579/ 26.90668421052631 ];[ -52.081321428571414/ 17.419999999999998 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -62.96061904761905/ 20.026666666666667 ];[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ];[ -51.802296296296284/ 17.644777777777776 ];[ -40.01258333333333/ 19.60616666666667 ]
5;5.08;11.279950519062591;0.3141650488186763;0.5898593004360503[ -58.50072222222223/ 58.85194444444445 ];[ -49.377/ 61.483000000000004 ];[ -44.833076923076916/ 18.724615384615383 ];[ -81.80570000000002/ 26.738649999999996 ];[ -59.52542424242425/ 18.844151515151516 ]
5;5.04;11.537073022988872;0.29449973356132675;0.5893407834197906[ -58.50072222222223/ 58.85194444444445 ];[ -49.377/ 61.483000000000004 ];[ -45.86299999999999/ 18.80473333333333 ];[ -60.48651724137931/ 18.777758620689657 ];[ -81.80570000000002/ 26.738649999999996 ]
5;5.05;11.279950519062591;0.22740777475075227;0.5985627587888644[ -81.80570000000002/ 26.738649999999996 ];[ -44.833076923076916/ 18.724615384615383 ];[ -54.9027/ 61.8629 ];[ -59.283363636363646/ 56.83227272727274 ];[ -59.52542424242425/ 18.844151515151516 ]
5;5.03;11.34406548529643;0.1980989619193169;0.6461980832373954[ -59.52542424242425/ 18.844151515151516 ];[ -80.664/ 32.07916666666667 ];[ -82.29499999999999/ 24.449857142857145 ];[ -44.833076923076916/ 18.724615384615383 ];[ -57.19733333333335/ 59.227809523809526 ]
5;5.02;11.537073022988872;0.268279100811973;0.5568208228794568[ -55.290250000000015/ 58.48818750000001 ];[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ];[ -63.3/ 61.5946 ];[ -82.3751052631579/ 26.90668421052631 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -82.3751052631579/ 26.90668421052631 ];[ -52.719079999999984/ 17.28716 ];[ -63.1279/ 20.46045 ];[ -57.19733333333335/ 59.227809523809526 ];[ -41.36339999999999/ 19.39033333333333 ]
5;5.03;11.34406548529643;0.19809896191931686;0.6461980832373954[ -59.52542424242425/ 18.844151515151516 ];[ -57.19733333333335/ 59.227809523809526 ];[ -80.664/ 32.07916666666667 ];[ -44.833076923076916/ 18.724615384615383 ];[ -82.29499999999999/ 24.449857142857145 ]
5;5.06;11.537073022988872;0.32949929780945564;0.5921995912311442[ -58.50072222222223/ 58.85194444444445 ];[ -60.836533333333335/ 18.9367 ];[ -49.377/ 61.483000000000004 ];[ -45.86299999999999/ 18.80473333333333 ];[ -82.3751052631579/ 26.90668421052631 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -82.3751052631579/ 26.90668421052631 ];[ -51.802296296296284/ 17.644777777777776 ];[ -57.19733333333335/ 59.227809523809526 ];[ -40.01258333333333/ 19.60616666666667 ];[ -62.96061904761905/ 20.026666666666667 ]
5;6.52;18.44040713226328;0.29648494400562875;0.6367527833890303[ -56.649142857142856/ 54.960571428571434 ];[ -52.76768965517241/ 18.819327586206896 ];[ -81.21842857142857/ 26.28328571428571 ];[ -63.3/ 61.5946 ];[ -54.233333333333334/ 61.23188888888889 ]
5;5.0;11.537073022988872;0.2110751162148246;0.6628228890168156[ -60.836533333333335/ 18.9367 ];[ -57.19733333333335/ 59.227809523809526 ];[ -83.16484615384614/ 24.519384615384617 ];[ -80.664/ 32.07916666666667 ];[ -45.86299999999999/ 18.80473333333333 ]
5;6.56;18.44040713226328;0.3657175310556301;0.7018453930088256[ -81.21842857142857/ 26.28328571428571 ];[ -59.678999999999995/ 61.328272727272726 ];[ -49.377/ 61.483000000000004 ];[ -56.649142857142856/ 54.960571428571434 ];[ -52.76768965517241/ 18.819327586206896 ]
5;5.08;10.923853216689318;0.24346028167827552;0.609786454106441[ -81.10086666666666/ 25.055866666666663 ];[ -44.833076923076916/ 18.724615384615383 ];[ -57.19733333333335/ 59.227809523809526 ];[ -83.9202/ 31.787 ];[ -59.52542424242425/ 18.844151515151516 ]
5;5.0;11.537073022988872;0.2110751162148246;0.6628228890168157[ -57.19733333333335/ 59.227809523809526 ];[ -45.86299999999999/ 18.80473333333333 ];[ -60.836533333333335/ 18.9367 ];[ -83.16484615384614/ 24.519384615384617 ];[ -80.664/ 32.07916666666667 ]
5;5.02;11.537073022988872;0.268279100811973;0.5568208228794568[ -45.86299999999999/ 18.80473333333333 ];[ -55.290250000000015/ 58.48818750000001 ];[ -60.836533333333335/ 18.9367 ];[ -82.3751052631579/ 26.90668421052631 ];[ -63.3/ 61.5946 ]
5;5.06;11.537073022988872;0.32949929780945564;0.5921995912311442[ -49.377/ 61.483000000000004 ];[ -58.50072222222223/ 58.85194444444445 ];[ -82.3751052631579/ 26.90668421052631 ];[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ]
5;5.08;11.537073022988872;0.28232812951140673;0.5175776296830993[ -59.59792307692308/ 60.499461538461546 ];[ -60.836533333333335/ 18.9367 ];[ -82.3751052631579/ 26.90668421052631 ];[ -45.86299999999999/ 18.80473333333333 ];[ -53.296375000000005/ 57.161375 ]
5;5.08;11.537073022988872;0.28232812951140673;0.5175776296830993[ -45.86299999999999/ 18.80473333333333 ];[ -59.59792307692308/ 60.499461538461546 ];[ -60.836533333333335/ 18.9367 ];[ -53.296375000000005/ 57.161375 ];[ -82.3751052631579/ 26.90668421052631 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -41.36339999999999/ 19.39033333333333 ];[ -57.19733333333335/ 59.227809523809526 ];[ -63.1279/ 20.46045 ];[ -52.719079999999984/ 17.28716 ];[ -82.3751052631579/ 26.90668421052631 ]
5;6.56;18.44040713226328;0.36571753105563004;0.7018453930088256[ -59.678999999999995/ 61.328272727272726 ];[ -52.76768965517241/ 18.819327586206896 ];[ -56.649142857142856/ 54.960571428571434 ];[ -49.377/ 61.483000000000004 ];[ -81.21842857142857/ 26.28328571428571 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -41.36339999999999/ 19.39033333333333 ];[ -52.719079999999984/ 17.28716 ];[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ];[ -63.1279/ 20.46045 ]
5;4.99;11.537073022988872;0.32757593043139455;0.655938628153167[ -57.19733333333335/ 59.227809523809526 ];[ -84.40225/ 22.783125000000005 ];[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ];[ -80.90081818181817/ 29.90563636363636 ]
5;6.56;18.44040713226328;0.3657175310556301;0.7018453930088256[ -49.377/ 61.483000000000004 ];[ -52.76768965517241/ 18.819327586206896 ];[ -59.678999999999995/ 61.328272727272726 ];[ -81.21842857142857/ 26.28328571428571 ];[ -56.649142857142856/ 54.960571428571434 ]
5;5.01;11.537073022988872;0.23525494739250669;0.6488010274606201[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ];[ -57.19733333333335/ 59.227809523809526 ];[ -80.98228571428571/ 31.523000000000003 ];[ -83.18758333333332/ 24.213833333333337 ]
5;4.56;10.923853216689318;0.2346388869937456;0.7002971370041962[ -62.96061904761905/ 20.026666666666667 ];[ -51.802296296296284/ 17.644777777777776 ];[ -40.01258333333333/ 19.60616666666667 ];[ -82.3751052631579/ 26.90668421052631 ];[ -57.19733333333335/ 59.227809523809526 ]
5;5.06;11.537073022988872;0.32949929780945564;0.5921995912311442[ -45.86299999999999/ 18.80473333333333 ];[ -49.377/ 61.483000000000004 ];[ -58.50072222222223/ 58.85194444444445 ];[ -82.3751052631579/ 26.90668421052631 ];[ -60.836533333333335/ 18.9367 ]
5;5.08;11.279950519062591;0.31416504881867635;0.5898593004360503[ -59.52542424242425/ 18.844151515151516 ];[ -49.377/ 61.483000000000004 ];[ -44.833076923076916/ 18.724615384615383 ];[ -58.50072222222223/ 58.85194444444445 ];[ -81.80570000000002/ 26.738649999999996 ]
5;5.02;11.537073022988872;0.268279100811973;0.5568208228794568[ -63.3/ 61.5946 ];[ -55.290250000000015/ 58.48818750000001 ];[ -60.836533333333335/ 18.9367 ];[ -82.3751052631579/ 26.90668421052631 ];[ -45.86299999999999/ 18.80473333333333 ]
5;5.02;11.537073022988872;0.268279100811973;0.5568208228794568[ -45.86299999999999/ 18.80473333333333 ];[ -63.3/ 61.5946 ];[ -60.836533333333335/ 18.9367 ];[ -55.290250000000015/ 58.48818750000001 ];[ -82.3751052631579/ 26.90668421052631 ]
5;5.08;11.279950519062591;0.31416504881867635;0.5898593004360502[ -49.377/ 61.483000000000004 ];[ -44.833076923076916/ 18.724615384615383 ];[ -81.80570000000002/ 26.738649999999996 ];[ -59.52542424242425/ 18.844151515151516 ];[ -58.50072222222223/ 58.85194444444445 ]
5;5.03;11.279950519062591;0.16406978209029346;0.6365599916986484[ -59.52542424242425/ 18.844151515151516 ];[ -44.833076923076916/ 18.724615384615383 ];[ -55.82075/ 55.43275 ];[ -81.80570000000002/ 26.738649999999996 ];[ -58.04446153846155/ 61.56323076923077 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -57.19733333333335/ 59.227809523809526 ];[ -52.719079999999984/ 17.28716 ];[ -41.36339999999999/ 19.39033333333333 ];[ -82.3751052631579/ 26.90668421052631 ];[ -63.1279/ 20.46045 ]
5;6.52;18.44040713226328;0.29648494400562886;0.6367527833890304[ -54.233333333333334/ 61.23188888888889 ];[ -63.3/ 61.5946 ];[ -52.76768965517241/ 18.819327586206896 ];[ -81.21842857142857/ 26.28328571428571 ];[ -56.649142857142856/ 54.960571428571434 ]
5;5.03;11.279950519062591;0.16406978209029346;0.6365599916986484[ -55.82075/ 55.43275 ];[ -59.52542424242425/ 18.844151515151516 ];[ -58.04446153846155/ 61.56323076923077 ];[ -44.833076923076916/ 18.724615384615383 ];[ -81.80570000000002/ 26.738649999999996 ]
5;5.08;11.537073022988872;0.28232812951140673;0.5175776296830993[ -53.296375000000005/ 57.161375 ];[ -60.836533333333335/ 18.9367 ];[ -59.59792307692308/ 60.499461538461546 ];[ -82.3751052631579/ 26.90668421052631 ];[ -45.86299999999999/ 18.80473333333333 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -41.36339999999999/ 19.39033333333333 ];[ -57.19733333333335/ 59.227809523809526 ];[ -52.719079999999984/ 17.28716 ];[ -63.1279/ 20.46045 ];[ -82.3751052631579/ 26.90668421052631 ]
5;5.08;11.537073022988872;0.28232812951140673;0.5175776296830993[ -45.86299999999999/ 18.80473333333333 ];[ -60.836533333333335/ 18.9367 ];[ -53.296375000000005/ 57.161375 ];[ -59.59792307692308/ 60.499461538461546 ];[ -82.3751052631579/ 26.90668421052631 ]
5;5.08;11.537073022988872;0.2874754198805417;0.6716178508649241[ -55.57266666666667/ 52.88233333333333 ];[ -57.46811111111112/ 60.28538888888889 ];[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ];[ -82.3751052631579/ 26.90668421052631 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362547[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ];[ -52.719079999999984/ 17.28716 ];[ -41.36339999999999/ 19.39033333333333 ];[ -63.1279/ 20.46045 ]
5;6.52;18.44040713226328;0.29648494400562886;0.6367527833890304[ -54.233333333333334/ 61.23188888888889 ];[ -81.21842857142857/ 26.28328571428571 ];[ -52.76768965517241/ 18.819327586206896 ];[ -56.649142857142856/ 54.960571428571434 ];[ -63.3/ 61.5946 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -41.36339999999999/ 19.39033333333333 ];[ -63.1279/ 20.46045 ];[ -82.3751052631579/ 26.90668421052631 ];[ -52.719079999999984/ 17.28716 ];[ -57.19733333333335/ 59.227809523809526 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -62.96061904761905/ 20.026666666666667 ];[ -40.01258333333333/ 19.60616666666667 ];[ -51.802296296296284/ 17.644777777777776 ];[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -57.19733333333335/ 59.227809523809526 ];[ -63.1279/ 20.46045 ];[ -41.36339999999999/ 19.39033333333333 ];[ -82.3751052631579/ 26.90668421052631 ];[ -52.719079999999984/ 17.28716 ]
5;6.68;18.44040713226328;0.2739367612296522;0.5083018330827775[ -55.290250000000015/ 58.48818750000001 ];[ -81.21842857142857/ 26.28328571428571 ];[ -52.76768965517241/ 18.819327586206896 ];[ -63.893249999999995/ 60.10775 ];[ -60.927/ 67.542 ]
5;6.49;18.44040713226328;0.23564260321744585;0.4996599980281277[ -55.290250000000015/ 58.48818750000001 ];[ -81.4402/ 23.96493333333333 ];[ -63.3/ 61.5946 ];[ -52.76768965517241/ 18.819327586206896 ];[ -80.664/ 32.07916666666667 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ];[ -41.36339999999999/ 19.39033333333333 ];[ -63.1279/ 20.46045 ];[ -52.719079999999984/ 17.28716 ]
5;5.06;11.279950519062591;0.2966248208040924;0.5890970213875122[ -49.377/ 61.483000000000004 ];[ -59.989838709677414/ 18.812806451612904 ];[ -58.50072222222223/ 58.85194444444445 ];[ -81.80570000000002/ 26.738649999999996 ];[ -45.368357142857135/ 18.76785714285714 ]
5;5.04;11.537073022988872;0.24274202374153156;0.6009030495839582[ -45.86299999999999/ 18.80473333333333 ];[ -82.3751052631579/ 26.90668421052631 ];[ -60.836533333333335/ 18.9367 ];[ -59.283363636363646/ 56.83227272727274 ];[ -54.9027/ 61.8629 ]
5;4.57;10.923853216689318;0.2130232023275374;0.7029017462538073[ -40.01258333333333/ 19.60616666666667 ];[ -82.3751052631579/ 26.90668421052631 ];[ -57.19733333333335/ 59.227809523809526 ];[ -52.081321428571414/ 17.419999999999998 ];[ -63.1279/ 20.46045 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -52.719079999999984/ 17.28716 ];[ -82.3751052631579/ 26.90668421052631 ];[ -41.36339999999999/ 19.39033333333333 ];[ -63.1279/ 20.46045 ];[ -57.19733333333335/ 59.227809523809526 ]
5;5.08;11.279950519062591;0.3141650488186763;0.5898593004360503[ -49.377/ 61.483000000000004 ];[ -59.52542424242425/ 18.844151515151516 ];[ -58.50072222222223/ 58.85194444444445 ];[ -81.80570000000002/ 26.738649999999996 ];[ -44.833076923076916/ 18.724615384615383 ]
5;4.98;11.537073022988872;0.25511294742532964;0.6428399058203857[ -60.48651724137931/ 18.777758620689657 ];[ -45.86299999999999/ 18.80473333333333 ];[ -84.88785714285714/ 22.510857142857144 ];[ -80.14607692307692/ 29.015153846153847 ];[ -57.19733333333335/ 59.227809523809526 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -82.3751052631579/ 26.90668421052631 ];[ -63.1279/ 20.46045 ];[ -57.19733333333335/ 59.227809523809526 ];[ -41.36339999999999/ 19.39033333333333 ];[ -52.719079999999984/ 17.28716 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -52.719079999999984/ 17.28716 ];[ -82.3751052631579/ 26.90668421052631 ];[ -63.1279/ 20.46045 ];[ -57.19733333333335/ 59.227809523809526 ];[ -41.36339999999999/ 19.39033333333333 ]
5;5.07;11.537073022988872;0.28597500535331205;0.4656986165738563[ -60.836533333333335/ 18.9367 ];[ -82.3751052631579/ 26.90668421052631 ];[ -45.86299999999999/ 18.80473333333333 ];[ -61.06444444444443/ 60.39155555555557 ];[ -54.297000000000004/ 58.35500000000001 ]
5;5.01;10.923853216689318;0.29786754499500734;0.6377104019047944[ -44.833076923076916/ 18.724615384615383 ];[ -57.19733333333335/ 59.227809523809526 ];[ -80.07466666666666/ 29.375666666666664 ];[ -59.52542424242425/ 18.844151515151516 ];[ -84.40225/ 22.783125000000005 ]
5;5.08;11.537073022988872;0.2823281295114067;0.5175776296830993[ -82.3751052631579/ 26.90668421052631 ];[ -53.296375000000005/ 57.161375 ];[ -59.59792307692308/ 60.499461538461546 ];[ -60.836533333333335/ 18.9367 ];[ -45.86299999999999/ 18.80473333333333 ]
5;5.03;11.279950519062591;0.25294485182119364;0.5544805320843629[ -59.52542424242425/ 18.844151515151516 ];[ -81.80570000000002/ 26.738649999999996 ];[ -44.833076923076916/ 18.724615384615383 ];[ -63.3/ 61.5946 ];[ -55.290250000000015/ 58.48818750000001 ]
5;4.56;10.923853216689318;0.20105707135777617;0.6911925025362546[ -82.3751052631579/ 26.90668421052631 ];[ -52.719079999999984/ 17.28716 ];[ -41.36339999999999/ 19.39033333333333 ];[ -63.1279/ 20.46045 ];[ -57.19733333333335/ 59.227809523809526 ]
5;5.06;11.537073022988872;0.32949929780945564;0.5921995912311442[ -45.86299999999999/ 18.80473333333333 ];[ -58.50072222222223/ 58.85194444444445 ];[ -49.377/ 61.483000000000004 ];[ -82.3751052631579/ 26.90668421052631 ];[ -60.836533333333335/ 18.9367 ]
5;5.02;11.537073022988872;0.268279100811973;0.5568208228794568[ -60.836533333333335/ 18.9367 ];[ -82.3751052631579/ 26.90668421052631 ];[ -55.290250000000015/ 58.48818750000001 ];[ -45.86299999999999/ 18.80473333333333 ];[ -63.3/ 61.5946 ]
5;5.03;11.34406548529643;0.19809896191931686;0.6461980832373954[ -44.833076923076916/ 18.724615384615383 ];[ -57.19733333333335/ 59.227809523809526 ];[ -80.664/ 32.07916666666667 ];[ -82.29499999999999/ 24.449857142857145 ];[ -59.52542424242425/ 18.844151515151516 ]
5;4.99;11.537073022988872;0.32757593043139455;0.6559386281531671[ -45.86299999999999/ 18.80473333333333 ];[ -60.836533333333335/ 18.9367 ];[ -80.90081818181817/ 29.90563636363636 ];[ -57.19733333333335/ 59.227809523809526 ];[ -84.40225/ 22.783125000000005 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -51.802296296296284/ 17.644777777777776 ];[ -40.01258333333333/ 19.60616666666667 ];[ -82.3751052631579/ 26.90668421052631 ];[ -57.19733333333335/ 59.227809523809526 ];[ -62.96061904761905/ 20.026666666666667 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -51.802296296296284/ 17.644777777777776 ];[ -57.19733333333335/ 59.227809523809526 ];[ -82.3751052631579/ 26.90668421052631 ];[ -40.01258333333333/ 19.60616666666667 ];[ -62.96061904761905/ 20.026666666666667 ]
5;5.02;11.537073022988872;0.2682791008119729;0.5568208228794568[ -45.86299999999999/ 18.80473333333333 ];[ -82.3751052631579/ 26.90668421052631 ];[ -63.3/ 61.5946 ];[ -60.836533333333335/ 18.9367 ];[ -55.290250000000015/ 58.48818750000001 ]
5;5.08;11.537073022988872;0.28232812951140673;0.5175776296830993[ -53.296375000000005/ 57.161375 ];[ -45.86299999999999/ 18.80473333333333 ];[ -82.3751052631579/ 26.90668421052631 ];[ -60.836533333333335/ 18.9367 ];[ -59.59792307692308/ 60.499461538461546 ]
5;4.56;10.923853216689318;0.23463888699374555;0.7002971370041962[ -40.01258333333333/ 19.60616666666667 ];[ -62.96061904761905/ 20.026666666666667 ];[ -82.3751052631579/ 26.90668421052631 ];[ -57.19733333333335/ 59.227809523809526 ];[ -51.802296296296284/ 17.644777777777776 ]
5;5.09;11.279950519062591;0.27214117088976236;0.6692775600698303[ -44.833076923076916/ 18.724615384615383 ];[ -59.52542424242425/ 18.844151515151516 ];[ -81.80570000000002/ 26.738649999999996 ];[ -57.46811111111112/ 60.28538888888889 ];[ -55.57266666666667/ 52.88233333333333 ]
5;5.03;11.279950519062591;0.2529448518211936;0.5544805320843629[ -55.290250000000015/ 58.48818750000001 ];[ -44.833076923076916/ 18.724615384615383 ];[ -59.52542424242425/ 18.844151515151516 ];[ -81.80570000000002/ 26.738649999999996 ];[ -63.3/ 61.5946 ]
5;5.08;11.279950519062591;0.31416504881867635;0.5898593004360503[ -59.52542424242425/ 18.844151515151516 ];[ -58.50072222222223/ 58.85194444444445 ];[ -81.80570000000002/ 26.738649999999996 ];[ -44.833076923076916/ 18.724615384615383 ];[ -49.377/ 61.483000000000004 ]
