40;1.52;6;221.14;560.7;69.36;0.22;0.22;529700;0,5297
40;1.52;6;221.14;560.7;69.36;0.22;0.22;421500;0,4215
40;1.52;5;213.32;392.19;69.36;0.24;0.24;412500;0,4125
40;1.52;5;213.32;392.19;69.36;0.24;0.24;421500;0,4215
40;1.52;6;221.14;560.7;69.36;0.22;0.22;401300;0,4013
40;1.52;5;213.32;392.19;69.36;0.24;0.24;349700;0,3497
40;1.52;5;213.32;392.19;69.36;0.24;0.24;350000;0,35
40;1.52;6;221.14;560.7;69.36;0.22;0.22;347900;0,3479
40;1.52;6;221.14;560.7;69.36;0.22;0.22;358200;0,3582
40;1.52;5;216.39;529.06;69.36;0.2;0.22;343000;0,343
40;1.52;5;213.32;392.19;69.36;0.24;0.24;406300;0,4063
40;1.52;6;221.14;560.7;69.36;0.22;0.22;335200;0,3352
40;1.52;6;221.14;560.7;69.36;0.22;0.22;370900;0,3709
40;1.52;6;221.14;560.7;69.36;0.22;0.22;339300;0,3393
40;1.52;6;221.14;560.7;69.36;0.22;0.22;339200;0,3392
40;1.52;6;221.14;560.7;69.36;0.22;0.22;332700;0,3327
40;1.52;6;221.14;560.7;69.36;0.22;0.22;334000;0,334
40;1.52;5;213.32;392.19;69.36;0.24;0.24;320500;0,3205
40;1.52;5;213.32;392.19;69.36;0.24;0.24;353200;0,3532
40;1.52;5;216.39;529.06;69.36;0.2;0.22;327600;0,3276
40;1.52;6;221.14;560.7;69.36;0.22;0.22;338200;0,3382
40;1.52;6;221.14;560.7;69.36;0.22;0.22;334900;0,3349
40;1.52;6;221.14;560.7;69.36;0.22;0.22;319400;0,3194
40;1.52;6;221.14;560.7;69.36;0.22;0.22;333900;0,3339
40;1.52;6;221.14;560.7;69.36;0.22;0.22;320700;0,3207
40;1.52;6;221.14;560.7;69.36;0.22;0.22;333600;0,3336
40;1.52;5;216.39;529.06;69.36;0.2;0.22;335800;0,3358
40;1.52;6;221.14;560.7;69.36;0.22;0.22;336300;0,3363
40;1.52;6;221.14;560.7;69.36;0.22;0.22;328300;0,3283
40;1.52;6;221.14;560.7;69.36;0.22;0.22;336100;0,3361
40;1.52;6;221.14;560.7;69.36;0.22;0.22;327600;0,3276
40;1.52;5;213.32;392.19;69.36;0.24;0.24;326200;0,3262
40;1.52;5;213.32;392.19;69.36;0.24;0.24;334300;0,3343
40;1.52;6;221.14;560.7;69.36;0.22;0.22;322300;0,3223
40;1.52;5;213.32;392.19;69.36;0.24;0.24;337800;0,3378
40;1.52;5;213.32;392.19;69.36;0.24;0.24;334300;0,3343
40;1.52;5;213.32;392.19;69.36;0.24;0.24;333200;0,3332
40;1.52;6;221.14;560.7;69.36;0.22;0.22;347900;0,3479
40;1.52;5;213.32;392.19;69.36;0.24;0.24;334500;0,3345
40;1.52;5;213.32;392.19;69.36;0.24;0.24;349700;0,3497
40;1.52;5;213.32;392.19;69.36;0.24;0.24;337800;0,3378
40;1.52;6;221.14;560.7;69.36;0.22;0.22;361800;0,3618
40;1.52;5;213.32;392.19;69.36;0.24;0.24;335300;0,3353
40;1.52;6;221.14;560.7;69.36;0.22;0.22;337100;0,3371
40;1.52;5;213.32;392.19;69.36;0.24;0.24;330300;0,3303
40;1.52;6;221.14;560.7;69.36;0.22;0.22;334500;0,3345
40;1.52;5;213.32;392.19;69.36;0.24;0.24;334500;0,3345
40;1.52;6;221.14;560.7;69.36;0.22;0.22;336000;0,336
40;1.52;6;221.14;560.7;69.36;0.22;0.22;334900;0,3349
40;1.52;5;213.32;392.19;69.36;0.24;0.24;328900;0,3289
40;1.52;6;221.14;560.7;69.36;0.22;0.22;332500;0,3325
40;1.52;5;213.32;392.19;69.36;0.24;0.24;335500;0,3355
40;1.52;5;213.32;392.19;69.36;0.24;0.24;332600;0,3326
40;1.52;6;221.14;560.7;69.36;0.22;0.22;337400;0,3374
40;1.52;6;221.14;560.7;69.36;0.22;0.22;319500;0,3195
40;1.52;6;221.14;560.7;69.36;0.22;0.22;392800;0,3928
40;1.52;5;213.32;392.19;69.36;0.24;0.24;335500;0,3355
40;1.52;6;221.14;560.7;69.36;0.22;0.22;361100;0,3611
40;1.52;5;213.32;392.19;69.36;0.24;0.24;332700;0,3327
40;1.52;5;213.32;392.19;69.36;0.24;0.24;319400;0,3194
40;1.52;6;221.14;560.7;69.36;0.22;0.22;335400;0,3354
40;1.52;5;213.32;392.19;69.36;0.24;0.24;322900;0,3229
40;1.52;5;213.32;392.19;69.36;0.24;0.24;311500;0,3115
40;1.52;5;213.32;392.19;69.36;0.24;0.24;320200;0,3202
40;1.52;5;216.39;529.06;69.36;0.2;0.22;321100;0,3211
40;1.52;6;221.14;560.7;69.36;0.22;0.22;319400;0,3194
40;1.52;5;213.32;392.19;69.36;0.24;0.24;323700;0,3237
