30;2.03;11;557.61;1405.33;48.97;0.3;0.25;8
30;2.03;10;422.69;873.2;69.36;0.47;0.42;4
30;2.03;6;374.47;681.07;74.29;0.39;0.37;6
30;2.03;6;402.38;1116.05;74.29;0.38;0.36;3
30;2.03;7;453.68;1202.81;76.67;0.31;0.31;7
30;2.03;10;470.49;1194.53;69.36;0.42;0.36;5
30;2.03;10;461.77;880.58;76.67;0.34;0.31;4
30;2.03;5;419.18;1522.47;39.72;0.4;0.39;7
30;2.03;6;450.29;1054.43;74.29;0.31;0.29;3
30;2.03;8;458.43;1105.24;74.29;0.39;0.35;3
30;2.03;10;484.66;1202.81;76.67;0.27;0.29;4
30;2.03;6;379.04;1194.53;69.36;0.41;0.39;6
30;2.03;11;434.85;828.92;69.36;0.45;0.4;6
30;2.03;6;421.84;1334.77;74.29;0.36;0.36;3
30;2.03;6;476.26;1116.05;45.84;0.31;0.33;5
30;2.03;6;420.82;948.72;74.29;0.29;0.31;7
30;2.03;11;528.67;1522.47;76.67;0.33;0.28;5
30;2.03;11;473.09;1218.35;69.36;0.33;0.32;6
30;2.03;6;449.28;1202.81;69.36;0.29;0.31;7
30;2.03;8;421.1;948.72;48.97;0.3;0.32;6
30;2.03;6;380.75;938.04;39.72;0.43;0.4;3
30;2.03;6;398.53;948.72;74.29;0.4;0.38;6
30;2.03;11;477.05;1045.77;76.67;0.25;0.27;10
30;2.03;10;442.62;1313.79;74.29;0.4;0.36;3
30;2.03;5;456.61;1522.47;48.97;0.33;0.29;2
30;2.03;6;458.36;1313.79;74.29;0.37;0.35;3
30;2.03;11;415.07;828.92;69.36;0.41;0.38;5
30;2.03;5;421.92;1522.47;48.97;0.35;0.36;5
30;2.03;6;468.57;1202.81;74.29;0.33;0.28;5
30;2.03;11;507.37;1218.35;74.29;0.26;0.26;3
30;2.03;6;506.33;1265.52;39.72;0.24;0.26;3
30;2.03;6;457.34;1202.81;74.29;0.3;0.3;5
30;2.03;11;479.61;995.63;74.29;0.34;0.31;4
30;2.03;6;378.55;1045.77;69.36;0.42;0.41;13
30;2.03;6;437.66;1202.81;74.29;0.26;0.29;5
30;2.03;10;460.07;1202.81;76.67;0.34;0.33;4
30;2.03;11;512.81;1142.13;76.67;0.29;0.28;4
30;2.03;5;442.3;1054.43;74.29;0.3;0.31;4
30;2.03;10;444.35;892.77;76.67;0.35;0.33;4
30;2.03;5;430.51;1504.71;28.79;0.29;0.33;3
30;2.03;6;435.62;1125.43;69.36;0.39;0.35;3
30;2.03;5;409.94;1019.08;69.36;0.48;0.43;5
30;2.03;5;419.05;1202.81;28.79;0.38;0.38;3
30;2.03;6;432.25;1202.81;45.84;0.33;0.34;5
30;2.03;8;450.57;1281.99;74.29;0.39;0.34;4
30;2.03;6;432.2;1445.28;74.29;0.33;0.32;5
30;2.03;6;394.35;948.72;74.29;0.38;0.36;2
30;2.03;10;448.09;892.77;76.67;0.36;0.33;7
30;2.03;5;413.91;1202.81;28.79;0.42;0.41;4
30;2.03;6;383.38;892.77;74.29;0.38;0.36;5
30;2.03;6;438.92;1054.43;48.97;0.29;0.31;2
30;2.03;8;516.35;1934.18;116.79;0.37;0.32;5
30;2.03;8;466.27;1123.75;74.29;0.34;0.32;3
30;2.03;6;452.13;1522.47;74.29;0.38;0.34;3
30;2.03;6;409.15;892.77;39.72;0.43;0.38;1
30;2.03;10;463.6;1202.81;48.97;0.25;0.29;5
30;2.03;6;431.83;1218.35;48.97;0.3;0.31;3
30;2.03;6;503.15;1202.81;39.72;0.36;0.32;3
30;2.03;9;469.04;1097.35;76.67;0.29;0.29;7
30;2.03;6;446.98;1522.47;45.84;0.49;0.43;1
30;2.03;11;519.09;1504.71;74.29;0.26;0.26;3
30;2.03;11;491.59;1222.0;52.69;0.3;0.28;4
30;2.03;7;446.29;995.63;76.67;0.39;0.34;7
30;2.03;6;409.62;1116.05;74.29;0.38;0.36;3
30;2.03;6;469.59;1194.53;52.69;0.37;0.32;2
30;2.03;6;457.42;1313.79;74.29;0.28;0.28;5
30;2.03;20;726.83;1958.97;76.67;0.18;0.18;5
30;2.03;6;435.05;1522.47;74.29;0.3;0.31;7
30;2.03;6;398.88;948.72;74.29;0.34;0.34;5
30;2.03;10;500.41;1054.43;69.36;0.31;0.28;7
30;2.03;5;408.12;1218.35;74.29;0.38;0.37;3
30;2.03;10;510.33;1833.26;76.67;0.34;0.29;10
30;2.03;9;405.55;862.49;76.67;0.41;0.37;6
30;2.03;5;368.01;819.6;74.29;0.46;0.43;4
30;2.03;6;434.19;1142.13;45.84;0.31;0.33;3
30;2.03;10;458.35;1142.13;69.36;0.4;0.35;4
30;2.03;10;441.01;938.04;48.97;0.4;0.37;4
30;2.03;8;406.93;1019.08;74.29;0.39;0.37;10
30;2.03;7;483.7;1218.35;76.67;0.34;0.3;2
30;2.03;11;484.11;956.31;74.29;0.29;0.29;4
30;2.03;7;436.38;1202.81;48.97;0.35;0.34;6
30;2.03;6;419.51;1222.0;48.97;0.27;0.3;4
30;2.03;6;418.67;1230.71;39.72;0.41;0.38;4
30;2.03;12;492.9;1202.81;76.67;0.35;0.32;2
30;2.03;6;444.98;1334.77;45.84;0.37;0.33;5
30;2.03;10;482.1;1202.81;76.67;0.3;0.28;4
30;2.03;5;402.16;1045.77;45.84;0.39;0.38;4
30;2.03;5;398.44;1202.81;48.97;0.42;0.43;4
30;2.03;6;405.12;948.72;74.29;0.43;0.35;4
30;2.03;10;557.11;1376.89;76.67;0.25;0.23;4
30;2.03;6;441.42;1230.71;74.29;0.43;0.37;4
30;2.03;9;502.85;1054.43;76.67;0.31;0.28;6
30;2.03;6;403.14;1045.77;74.29;0.35;0.35;7
30;2.03;10;475.55;1123.75;76.67;0.37;0.32;3
30;2.03;10;454.0;1123.75;76.67;0.39;0.34;3
30;2.03;6;438.59;1334.77;74.29;0.34;0.33;6
