25;2.44;9;509.86;1045.77;48.97;0.39;0.41;1105500
25;2.44;8;541.21;1097.35;48.97;0.35;0.39;361100
25;2.44;8;541.21;1097.35;48.97;0.35;0.39;297700
25;2.44;9;556.7;1202.81;76.67;0.43;0.4;296500
25;2.44;10;602.37;1578.81;76.67;0.4;0.36;382100
25;2.44;9;511.63;1097.35;48.97;0.37;0.41;323400
25;2.44;11;546.83;1202.81;76.67;0.43;0.41;358700
25;2.44;10;547.28;1439.48;76.67;0.43;0.39;315900
25;2.44;9;557.82;1439.48;76.67;0.42;0.38;235400
25;2.44;9;564.53;1439.48;76.67;0.45;0.4;308200
25;2.44;11;534.86;1202.81;76.67;0.47;0.44;319700
25;2.44;11;557.49;1439.48;76.67;0.45;0.41;295900
25;2.44;16;612.8;1356.83;76.67;0.45;0.38;255400
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;280100
25;2.44;10;602.37;1578.81;76.67;0.4;0.36;344500
25;2.44;9;533.47;1097.35;48.97;0.36;0.39;253200
25;2.44;11;534.86;1202.81;76.67;0.47;0.44;310300
25;2.44;9;557.82;1439.48;76.67;0.42;0.38;239800
25;2.44;11;562.58;1439.48;76.67;0.41;0.38;261400
25;2.44;16;613.26;1356.83;76.67;0.43;0.37;323100
25;2.44;11;534.86;1202.81;76.67;0.47;0.44;275100
25;2.44;8;541.21;1097.35;48.97;0.35;0.39;290500
25;2.44;11;557.49;1439.48;76.67;0.45;0.41;225100
25;2.44;9;544.2;1045.77;48.97;0.37;0.4;266100
25;2.44;11;534.86;1202.81;76.67;0.47;0.44;226800
25;2.44;9;596.79;1385.94;47.94;0.46;0.4;311000
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;263300
25;2.44;9;564.53;1439.48;76.67;0.45;0.4;233500
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;291600
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;250000
25;2.44;11;557.49;1439.48;76.67;0.45;0.41;266100
25;2.44;9;544.2;1045.77;48.97;0.37;0.4;420000
25;2.44;10;526.81;1104.3;48.97;0.41;0.43;273900
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;232100
25;2.44;9;511.63;1097.35;48.97;0.37;0.41;267900
25;2.44;11;551.45;1334.77;76.67;0.46;0.41;232800
25;2.44;11;551.45;1334.77;76.67;0.46;0.41;261600
25;2.44;11;534.86;1202.81;76.67;0.47;0.44;274800
25;2.44;9;544.2;1045.77;48.97;0.37;0.4;241300
25;2.44;10;526.81;1104.3;48.97;0.41;0.43;271400
25;2.44;10;602.37;1578.81;76.67;0.4;0.36;233600
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;269500
25;2.44;10;526.81;1104.3;48.97;0.41;0.43;273700
25;2.44;10;553.63;1439.48;76.67;0.42;0.39;350800
25;2.44;10;602.37;1578.81;76.67;0.4;0.36;241100
25;2.44;9;531.71;1045.77;48.97;0.39;0.4;332100
25;2.44;8;540.03;1097.35;48.97;0.37;0.39;327700
25;2.44;10;553.63;1439.48;76.67;0.42;0.39;310200
25;2.44;9;531.71;1045.77;48.97;0.39;0.4;237600
25;2.44;9;531.71;1045.77;48.97;0.39;0.4;267600
25;2.44;9;533.47;1097.35;48.97;0.36;0.39;303200
25;2.44;10;602.37;1578.81;76.67;0.4;0.36;302500
25;2.44;16;613.26;1356.83;76.67;0.43;0.37;257600
25;2.44;9;533.47;1097.35;48.97;0.36;0.39;242100
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;227500
25;2.44;11;557.49;1439.48;76.67;0.45;0.41;226600
25;2.44;9;559.58;1439.48;76.67;0.4;0.38;334100
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;284900
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;273300
25;2.44;9;511.63;1097.35;48.97;0.37;0.41;224300
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;295800
25;2.44;8;540.03;1097.35;48.97;0.37;0.39;225400
25;2.44;16;613.26;1356.83;76.67;0.43;0.37;281200
25;2.44;9;559.48;1194.53;76.67;0.43;0.4;225000
25;2.44;9;544.2;1045.77;48.97;0.37;0.4;243600
25;2.44;8;541.21;1097.35;48.97;0.35;0.39;226100
25;2.44;9;511.63;1097.35;48.97;0.37;0.41;226500
25;2.44;9;509.86;1045.77;48.97;0.39;0.41;227600
25;2.44;8;563.98;1439.48;76.67;0.41;0.38;295900
