41;1.49;4;533.33;2152.91;28.79;0.23;0.24;455
40;1.52;4;477.19;2152.91;56.0;0.2;0.2;408
43;1.42;4;441.28;1241.69;28.79;0.21;0.2;407
42;1.45;3;364.2;1116.05;28.79;0.27;0.27;412
41;1.49;4;490.82;2152.91;28.79;0.23;0.2;409
43;1.42;4;733.62;3791.76;28.79;0.22;0.16;410
40;1.52;4;454.02;1811.64;28.79;0.29;0.22;408
42;1.45;4;471.29;1241.69;28.79;0.24;0.21;410
45;1.36;3;409.28;1241.69;28.79;0.2;0.18;411
45;1.36;4;416.21;956.53;28.79;0.18;0.18;410
43;1.42;3;459.28;1811.64;28.79;0.24;0.19;410
45;1.36;3;554.64;2112.56;28.79;0.19;0.17;408
41;1.49;4;498.49;2112.56;45.84;0.24;0.19;408
42;1.45;4;494.35;1241.69;28.79;0.24;0.18;411
43;1.42;4;471.1;1241.69;43.54;0.16;0.16;409
43;1.42;3;474.93;1241.69;28.79;0.25;0.2;413
41;1.49;5;398.04;1187.85;28.79;0.27;0.25;410
41;1.49;3;424.63;1241.69;28.79;0.25;0.23;410
43;1.42;4;466.27;1679.02;32.7;0.2;0.19;409
40;1.52;3;471.04;2306.97;28.79;0.3;0.26;409
42;1.45;4;437.13;1241.69;28.79;0.19;0.19;411
43;1.42;3;343.07;1187.85;28.79;0.23;0.22;410
44;1.39;3;352.71;1203.61;28.79;0.21;0.2;411
43;1.42;4;470.16;2152.91;28.79;0.23;0.21;409
42;1.45;4;454.91;2152.91;28.79;0.22;0.21;410
44;1.39;3;378.98;1187.85;28.79;0.21;0.19;412
45;1.36;3;471.82;1241.69;28.79;0.18;0.13;412
43;1.42;3;399.83;1241.69;28.79;0.24;0.22;411
42;1.45;3;369.25;1348.75;28.79;0.25;0.2;409
41;1.49;4;589.8;2112.56;29.88;0.28;0.21;409
42;1.45;4;429.07;2152.91;28.79;0.2;0.21;410
42;1.45;3;468.43;1679.02;28.79;0.24;0.22;410
46;1.33;3;345.47;905.03;28.79;0.16;0.18;411
41;1.49;4;452.48;2152.91;28.79;0.24;0.22;406
42;1.45;3;464.38;1241.69;28.79;0.3;0.2;411
44;1.39;3;365.23;1187.85;28.79;0.19;0.19;410
45;1.36;3;521.47;1679.02;76.67;0.2;0.16;406
43;1.42;4;460.06;1241.69;28.79;0.2;0.17;400
45;1.36;5;361.95;855.25;39.72;0.15;0.14;409
42;1.45;4;435.89;1187.85;43.54;0.22;0.19;405
43;1.42;4;526.37;2306.97;56.0;0.19;0.17;410
42;1.45;3;395.22;1241.69;28.79;0.26;0.24;407
40;1.52;4;510.26;2112.56;56.0;0.27;0.21;406
41;1.49;3;459.53;1241.69;28.79;0.28;0.23;407
45;1.36;3;502.07;2112.56;29.88;0.25;0.18;411
42;1.45;4;426.87;1203.61;28.79;0.22;0.19;409
44;1.39;3;716.33;3770.0;28.79;0.26;0.15;408
43;1.42;4;373.85;1187.85;32.7;0.23;0.18;410
42;1.45;4;521.34;2112.56;28.79;0.22;0.21;408
47;1.3;3;465.88;1241.69;28.79;0.16;0.11;410
44;1.39;4;514.96;2152.91;28.79;0.22;0.18;410
46;1.33;4;252.19;777.15;43.54;0.14;0.15;414
42;1.45;3;488.69;2112.56;28.79;0.24;0.21;409
44;1.39;4;382.06;956.53;28.79;0.25;0.19;411
41;1.49;3;471.37;1241.69;28.79;0.29;0.24;409
44;1.39;3;388.41;1187.85;28.79;0.22;0.16;412
40;1.52;5;491.21;1679.02;28.79;0.24;0.21;407
47;1.3;3;325.2;855.25;28.79;0.18;0.15;411
40;1.52;4;413.57;1241.69;43.54;0.24;0.25;409
46;1.33;4;415.38;2152.91;28.79;0.16;0.17;412
42;1.45;3;447.62;1811.64;28.79;0.25;0.21;410
41;1.49;3;337.53;1187.85;28.79;0.26;0.25;410
41;1.49;4;458.95;1241.69;28.79;0.24;0.23;408
41;1.49;3;454.81;1241.69;41.91;0.29;0.25;409
45;1.36;4;446.38;1241.69;32.7;0.16;0.12;409
42;1.45;3;673.59;4551.7;28.79;0.22;0.2;409
46;1.33;3;367.88;956.53;28.79;0.18;0.17;412
42;1.45;3;330.2;996.17;28.79;0.24;0.23;411
43;1.42;4;436.63;2152.91;28.79;0.2;0.21;409
44;1.39;3;344.4;1203.61;29.88;0.25;0.2;411
44;1.39;3;375.69;1187.85;28.79;0.25;0.19;410
44;1.39;3;517.49;2112.56;29.88;0.25;0.18;409
45;1.36;4;403.21;1203.61;28.79;0.18;0.17;409
43;1.42;3;536.98;2857.98;28.79;0.28;0.2;409
40;1.52;4;485.22;2306.97;28.79;0.25;0.27;408
40;1.52;4;464.0;1811.64;28.79;0.28;0.22;407
44;1.39;5;343.82;905.52;29.88;0.21;0.19;412
41;1.49;5;565.77;2306.97;28.79;0.21;0.19;408
43;1.42;5;531.91;3770.0;43.54;0.2;0.19;409
43;1.42;4;460.86;2152.91;28.79;0.21;0.2;411
46;1.33;4;508.99;2112.56;28.79;0.15;0.14;410
45;1.36;3;385.61;1241.69;28.79;0.24;0.18;411
43;1.42;3;356.46;1203.61;28.79;0.28;0.25;409
43;1.42;3;458.26;1241.69;28.79;0.21;0.19;410
46;1.33;4;376.82;855.25;28.79;0.17;0.13;411
43;1.42;4;454.4;1241.69;28.79;0.19;0.17;410
42;1.45;3;468.71;1241.69;28.79;0.29;0.25;409
47;1.3;3;421.84;1241.69;28.79;0.16;0.13;408
