38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;2;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;0;;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1429000;1,429;;0,323704211
38;1.61;11;337.74;956.31;69.36;0.19;0.19;1529400;1,5294;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;444500;0,4445;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;469300;0,4693;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;446100;0,4461;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;362900;0,3629;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;370200;0,3702;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;357400;0,3574;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;351000;0,351;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;353500;0,3535;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;356200;0,3562;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;364600;0,3646;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;363400;0,3634;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;352100;0,3521;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;351700;0,3517;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;363700;0,3637;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;355200;0,3552;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;331200;0,3312;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;344800;0,3448;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;330900;0,3309;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;357800;0,3578;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;338100;0,3381;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;321100;0,3211;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;322300;0,3223;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;326900;0,3269;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;320500;0,3205;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;329400;0,3294;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;318000;0,318;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;320600;0,3206;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;326900;0,3269;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;318200;0,3182;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;310200;0,3102;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;310900;0,3109;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;319900;0,3199;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;320000;0,32;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;307700;0,3077;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;308200;0,3082;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;338100;0,3381;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;310300;0,3103;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;308800;0,3088;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;314700;0,3147;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;307600;0,3076;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;309300;0,3093;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;306800;0,3068;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;307700;0,3077;;
38;1.61;11;337.74;956.31;69.36;0.19;0.19;306600;0,3066;;
