35;1.74;6;290.73;592.54;74.29;0.31;0.31;475400;0,4754
35;1.74;6;290.73;592.54;74.29;0.31;0.31;382700;0,3827
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;372600;0,3726
35;1.74;11;373.58;828.92;76.67;0.27;0.26;374300;0,3743
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;481000;0,481
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;319200;0,3192
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;313700;0,3137
35;1.74;7;331.19;839.77;74.29;0.26;0.26;315300;0,3153
35;1.74;7;328.65;809.9;74.29;0.27;0.26;307300;0,3073
35;1.74;6;283.23;623.17;69.36;0.29;0.29;328800;0,3288
35;1.74;6;290.73;592.54;74.29;0.31;0.31;312300;0,3123
35;1.74;9;357.58;1071.55;74.29;0.23;0.23;309000;0,309
35;1.74;6;290.73;592.54;74.29;0.31;0.31;305500;0,3055
35;1.74;6;283.23;623.17;69.36;0.29;0.29;305100;0,3051
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;307300;0,3073
35;1.74;7;331.19;839.77;74.29;0.26;0.26;327900;0,3279
35;1.74;6;290.73;592.54;74.29;0.31;0.31;301000;0,301
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;307800;0,3078
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;299100;0,2991
35;1.74;7;328.65;809.9;74.29;0.27;0.26;372000;0,372
35;1.74;6;279.56;560.7;69.36;0.33;0.31;303200;0,3032
35;1.74;6;289.8;623.17;52.69;0.27;0.29;305300;0,3053
35;1.74;6;283.23;623.17;69.36;0.29;0.29;289300;0,2893
35;1.74;6;289.8;623.17;52.69;0.27;0.29;305200;0,3052
35;1.74;11;373.58;828.92;76.67;0.27;0.26;289200;0,2892
35;1.74;6;279.56;560.7;69.36;0.33;0.31;296800;0,2968
35;1.74;11;373.58;828.92;76.67;0.27;0.26;306900;0,3069
35;1.74;11;373.58;828.92;76.67;0.27;0.26;304900;0,3049
35;1.74;6;279.56;560.7;69.36;0.33;0.31;299400;0,2994
35;1.74;6;290.73;592.54;74.29;0.31;0.31;306900;0,3069
35;1.74;6;279.56;560.7;69.36;0.33;0.31;299500;0,2995
35;1.74;6;283.23;623.17;69.36;0.29;0.29;326200;0,3262
35;1.74;7;328.65;809.9;74.29;0.27;0.26;302700;0,3027
35;1.74;6;290.73;592.54;74.29;0.31;0.31;287900;0,2879
35;1.74;6;283.23;623.17;69.36;0.29;0.29;305900;0,3059
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;304700;0,3047
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;303700;0,3037
35;1.74;6;290.73;592.54;74.29;0.31;0.31;296500;0,2965
35;1.74;6;283.23;623.17;69.36;0.29;0.29;304800;0,3048
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;304600;0,3046
35;1.74;7;331.19;839.77;74.29;0.26;0.26;305300;0,3053
35;1.74;6;290.73;592.54;74.29;0.31;0.31;303500;0,3035
35;1.74;6;290.73;592.54;74.29;0.31;0.31;302000;0,302
35;1.74;7;331.19;839.77;74.29;0.26;0.26;305500;0,3055
35;1.74;11;373.58;828.92;76.67;0.27;0.26;295400;0,2954
35;1.74;6;290.73;592.54;74.29;0.31;0.31;308800;0,3088
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;302500;0,3025
35;1.74;7;331.19;839.77;74.29;0.26;0.26;303900;0,3039
35;1.74;11;373.58;828.92;76.67;0.27;0.26;314800;0,3148
35;1.74;7;331.19;839.77;74.29;0.26;0.26;307100;0,3071
35;1.74;7;331.19;839.77;74.29;0.26;0.26;317300;0,3173
35;1.74;7;328.65;809.9;74.29;0.27;0.26;302100;0,3021
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;300600;0,3006
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;305000;0,305
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;288500;0,2885
35;1.74;7;331.19;839.77;74.29;0.26;0.26;288300;0,2883
35;1.74;6;290.73;592.54;74.29;0.31;0.31;301800;0,3018
35;1.74;6;290.73;592.54;74.29;0.31;0.31;296100;0,2961
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;304900;0,3049
35;1.74;6;290.73;592.54;74.29;0.31;0.31;288000;0,288
35;1.74;6;283.23;623.17;69.36;0.29;0.29;304200;0,3042
35;1.74;7;331.19;839.77;74.29;0.26;0.26;289700;0,2897
35;1.74;11;373.58;828.92;76.67;0.27;0.26;301000;0,301
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;288700;0,2887
35;1.74;6;283.23;623.17;69.36;0.29;0.29;289900;0,2899
35;1.74;6;283.23;623.17;69.36;0.29;0.29;287300;0,2873
35;1.74;9;357.58;1071.55;74.29;0.23;0.23;290400;0,2904
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;287300;0,2873
35;1.74;6;285.97;570.31;52.69;0.31;0.31;302000;0,302
35;1.74;6;279.56;560.7;69.36;0.33;0.31;288000;0,288
35;1.74;11;373.58;828.92;76.67;0.27;0.26;303300;0,3033
35;1.74;6;279.56;560.7;69.36;0.33;0.31;327500;0,3275
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;301600;0,3016
35;1.74;6;283.23;623.17;69.36;0.29;0.29;295400;0,2954
35;1.74;6;290.73;592.54;74.29;0.31;0.31;287800;0,2878
35;1.74;6;279.56;560.7;69.36;0.33;0.31;280300;0,2803
35;1.74;7;331.19;839.77;74.29;0.26;0.26;304400;0,3044
35;1.74;7;331.19;839.77;74.29;0.26;0.26;303800;0,3038
35;1.74;6;290.73;592.54;74.29;0.31;0.31;279700;0,2797
35;1.74;7;331.19;839.77;74.29;0.26;0.26;291700;0,2917
35;1.74;6;290.73;592.54;74.29;0.31;0.31;297600;0,2976
35;1.74;7;331.19;839.77;74.29;0.26;0.26;280500;0,2805
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;287200;0,2872
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;294100;0,2941
35;1.74;6;283.23;623.17;69.36;0.29;0.29;281200;0,2812
35;1.74;6;285.97;570.31;52.69;0.31;0.31;318600;0,3186
35;1.74;7;328.65;809.9;74.29;0.27;0.26;286200;0,2862
35;1.74;7;322.97;869.21;74.29;0.25;0.26;280200;0,2802
35;1.74;7;322.97;869.21;74.29;0.25;0.26;303900;0,3039
35;1.74;6;290.73;592.54;74.29;0.31;0.31;310500;0,3105
35;1.74;6;279.56;560.7;69.36;0.33;0.31;297200;0,2972
35;1.74;6;279.56;560.7;69.36;0.33;0.31;303200;0,3032
35;1.74;9;357.58;1071.55;74.29;0.23;0.23;307800;0,3078
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;303700;0,3037
35;1.74;8;341.26;1083.59;74.29;0.26;0.26;303700;0,3037
35;1.74;9;357.58;1071.55;74.29;0.23;0.23;310600;0,3106
35;1.74;9;349.37;1071.55;74.29;0.26;0.26;280600;0,2806
35;1.74;6;289.8;623.17;52.69;0.27;0.29;298000;0,298
35;1.74;7;331.19;839.77;74.29;0.26;0.26;310000;0,31
35;1.74;7;328.65;809.9;74.29;0.27;0.26;323400;0,3234
